datetime,dt,p,rh,t,vis,ws_2min,slp,vapor,precipitation,wd_2min,wd_10min,ws_10min,wd_instant,ws_instant,phenomena,station_id,SO2,NO2,CO,O3,PM10,PM2.5,AQI,ec_vis,ec_sh2,ec_t2m,ec_d2m,ec_sp,ec_msl,ec_u10,ec_v10,ec_rh,ec_ws,ec_wd,ec_cbh,ec_sf,ec_blh,ec_fal,ec_lcc,ec_mcc,ec_hcc,ec_tp
2023-12-28 07:00:00,-4.8,1013.0,92.0,-3.7,4800.0,0.9,1031.3,4.3,0.0,177.0,180.0,0.7,174.0,1.1,5.0,57081,7.0,61.21,1.32,2.97,118.31,125.57,163.55,12563.68,0.0,-4.18,-5.13,1014.68,1030.53,0.23,-1.19,93.15,1.22,348.95,,0.0,17.49,0.16,0.0,0.0,0.0,0.0
2023-12-28 07:00:00,-4.5,998.9,90.0,-3.1,2500.0,1.5,1031.0,4.4,0.0,185.0,190.0,1.1,184.0,1.8,5.0,57080,6.08,52.34,1.46,9.79,171.07,139.52,184.06,14213.68,0.0,-3.76,-5.21,1014.64,1030.49,1.27,1.4,89.77,1.89,222.28,,0.0,59.87,0.18,0.0,0.0,0.0,0.0
2023-12-28 07:00:00,-6.9,997.7,88.0,-5.2,9600.0,0.9,1031.1,3.6,0.0,330.0,321.0,0.4,321.0,1.0,0.0,57085,6.8,63.03,1.15,3.8,105.02,96.54,129.17,13849.68,0.0,-2.16,-4.94,991.18,1030.12,0.69,0.04,81.37,0.69,266.98,,0.0,12.99,0.17,0.0,0.0,0.0,0.0
2023-12-28 07:00:00,-5.4,1016.9,95.0,-4.7,2700.0,0.7,1031.3,4.1,0.0,233.0,239.0,0.9,229.0,0.9,5.0,57083,5.97,58.85,0.8,5.53,78.78,63.72,86.27,13163.68,0.0,-2.54,-4.2,1012.22,1030.46,0.27,-0.33,88.46,0.43,320.27,,0.0,11.37,0.2,0.0,0.0,0.0,0.0
2023-12-28 08:00:00,-5.1,1020.4,100.0,-5.1,4200.0,0.6,1031.0,4.2,0.0,304.0,308.0,0.7,302.0,0.7,10.0,57090,5.97,48.94,0.85,4.49,67.57,64.47,87.18,182.77,0.0,-5.77,-6.31,1020.81,1031.23,-0.71,-0.62,96.13,0.94,48.92,28.45,0.0,35.74,0.22,1.0,0.0,0.0,0.0
2023-12-28 08:00:00,-5.1,1015.9,96.0,-4.6,6300.0,1.1,1031.1,4.2,0.0,285.0,293.0,1.0,290.0,1.3,10.0,57086,7.0,53.84,0.89,5.18,93.73,75.06,100.45,9320.77,0.0,-3.89,-4.6,1018.37,1031.13,0.27,-0.86,94.91,0.9,342.7,,0.0,18.86,0.14,0.0,0.0,0.0,0.0
2023-12-28 08:00:00,-3.6,889.2,70.0,1.3,5500.0,0.7,1029.1,4.7,0.0,39.0,339.0,1.1,45.0,1.3,5.0,57084,5.21,53.99,1.26,4.26,182.85,150.04,197.9,14838.77,0.0,-3.33,-5.82,960.61,1030.56,0.73,-0.78,82.94,1.06,316.88,,0.0,14.55,0.17,0.0,0.0,0.0,0.0
2023-12-28 08:00:00,-4.9,1013.1,89.0,-3.3,5300.0,0.0,1031.4,4.2,0.0,167.0,174.5,0.0,168.5,0.1,5.0,57081,8.05,63.0,1.32,3.33,123.05,135.17,173.24,9876.77,0.0,-4.05,-4.67,1015.27,1031.17,-0.43,0.37,95.57,0.57,130.56,,0.0,9.93,0.16,0.0,0.0,0.0,0.0
2023-12-28 08:00:00,-4.8,1017.0,95.0,-4.1,3000.0,0.5,1031.4,4.3,0.0,211.0,221.0,0.6,209.0,0.5,5.0,57083,6.08,62.96,0.89,4.24,81.51,61.83,83.96,9620.77,0.0,-4.35,-5.02,1012.84,1031.15,0.29,-0.21,95.16,0.36,306.46,,0.0,10.36,0.19,0.01,0.0,0.0,0.0
2023-12-28 08:00:00,-6.6,997.8,88.0,-4.9,9500.0,0.0,1031.2,3.7,0.0,341.5,328.33,0.2,335.0,0.0,0.0,57085,7.0,63.03,1.2,4.02,108.56,101.69,134.34,13856.77,0.0,-2.38,-4.88,991.76,1030.9,0.48,-0.54,83.04,0.73,318.19,,0.0,14.24,0.17,0.0,0.0,0.0,0.0
2023-12-28 08:00:00,-4.7,999.0,89.0,-3.1,3200.0,1.4,1031.1,4.3,0.0,187.0,185.0,1.2,198.0,2.0,5.0,57080,7.0,55.77,1.6,4.6,176.44,141.89,186.08,13138.77,0.0,-3.73,-5.07,1015.27,1031.16,1.5,1.76,90.46,2.32,220.45,,0.0,67.36,0.18,0.0,0.0,0.0,0.0
2023-12-28 08:00:00,-5.1,978.9,87.0,-3.2,2700.0,0.0,1031.2,4.2,0.0,81.33,34.0,0.3,76.33,0.0,10.0,57082,6.92,61.41,1.32,3.42,136.14,124.35,161.79,14854.77,0.0,-4.23,-6.33,972.3,1030.64,0.6,-0.9,85.38,1.08,326.16,,0.0,16.05,0.16,0.0,0.0,0.0,0.0
2023-12-28 09:00:00,-2.6,1017.3,97.0,-2.2,3300.0,0.8,1031.7,5.0,0.0,227.0,220.0,0.6,227.0,0.9,10.0,57083,6.57,58.85,0.89,7.28,80.88,59.75,81.4,12108.19,0.0,-2.53,-4.23,1013.29,1031.61,0.2,-0.13,88.16,0.24,301.71,,0.0,32.09,0.19,0.0,0.0,0.0,0.0
2023-12-28 09:00:00,-4.4,889.7,64.0,1.7,4900.0,0.3,1029.7,4.4,0.0,256.0,271.0,0.5,263.0,0.3,5.0,57084,7.0,52.43,1.4,6.66,184.05,147.79,196.1,14844.19,0.0,-1.36,-5.3,961.05,1030.98,0.62,-0.17,74.61,0.64,285.11,,0.0,15.65,0.17,0.0,0.0,0.0,0.0
2023-12-28 09:00:00,-3.6,1013.4,85.0,-1.4,4900.0,0.4,1031.7,4.7,0.0,157.0,169.0,0.6,163.0,0.6,5.0,57081,9.73,55.74,1.46,5.11,123.42,126.57,164.57,13644.19,0.0,-2.37,-4.45,1015.65,1031.54,-0.09,0.03,85.75,0.09,0.0,,0.0,29.34,0.16,0.0,0.0,0.0,0.0
2023-12-28 09:00:00,-3.0,1020.9,100.0,-3.0,5900.0,0.0,1031.5,4.9,0.0,326.5,220.33,0.0,327.0,0.0,10.0,57090,6.92,45.6,0.9,9.58,67.23,64.72,87.62,518.19,0.0,-4.26,-5.02,1021.24,1031.65,-0.05,-0.48,94.59,0.49,5.91,28.5,0.0,55.15,0.22,1.0,0.0,0.0,0.0
2023-12-28 09:00:00,-3.0,1016.5,97.0,-2.6,6900.0,0.7,1031.7,4.9,0.0,286.0,267.0,0.8,273.0,0.9,10.0,57086,8.96,50.68,0.92,10.34,98.1,75.9,101.63,12894.19,0.0,-1.64,-3.96,1018.8,1031.57,0.33,-0.44,84.29,0.55,322.71,,0.0,50.9,0.14,0.0,0.0,0.0,0.0
2023-12-28 09:00:00,-4.4,979.6,84.0,-2.1,2800.0,0.0,1031.9,4.4,0.0,130.67,252.0,0.3,127.67,0.0,10.0,57082,7.54,55.94,1.32,5.76,135.75,118.8,155.95,14862.19,0.0,-1.24,-5.6,972.74,1031.09,0.43,-0.46,72.31,0.63,317.14,,0.0,16.15,0.16,0.0,0.0,0.0,0.0
2023-12-28 09:00:00,-3.9,999.4,87.0,-2.0,2600.0,2.6,1031.5,4.6,0.0,215.0,211.0,2.8,219.0,4.0,5.0,57080,8.05,52.34,1.6,6.08,179.23,141.2,185.84,14936.19,0.0,-1.94,-4.94,1015.62,1031.5,1.58,2.27,80.02,2.77,214.78,,0.0,110.77,0.18,0.0,0.0,0.0,0.0
2023-12-28 09:00:00,-5.1,998.3,88.0,-3.4,9300.0,0.8,1031.6,4.2,0.0,353.0,335.67,0.2,349.0,1.2,0.0,57085,8.1,58.77,1.23,6.51,108.19,95.56,127.85,13862.19,0.0,-1.22,-4.43,992.2,1031.34,0.18,0.26,78.87,0.31,215.12,,0.0,40.52,0.17,0.0,0.0,0.0,0.0
2023-12-28 10:00:00,-3.2,1000.1,83.0,-0.7,3300.0,2.5,1032.2,4.8,0.0,221.0,223.0,2.6,218.0,3.0,5.0,57080,9.18,44.91,1.6,14.22,179.5,147.5,193.18,15932.98,0.0,0.46,-4.82,1015.95,1031.82,1.38,1.7,67.77,2.19,218.93,,0.0,172.02,0.17,0.0,0.0,0.0,0.0
2023-12-28 10:00:00,-4.0,998.8,79.0,-0.8,8500.0,1.0,1032.1,4.5,0.0,329.0,343.0,1.0,323.0,1.1,0.0,57085,9.7,55.77,1.23,9.98,111.56,98.09,130.69,14858.98,0.0,0.98,-4.0,992.54,1031.64,-0.2,0.39,69.42,0.44,152.8,,0.0,174.52,0.17,0.0,0.0,0.0,0.0
2023-12-28 10:00:00,-2.9,1018.0,76.0,0.8,4300.0,0.4,1032.3,4.9,0.0,208.0,200.0,0.5,203.0,0.6,5.0,57083,6.92,58.71,1.0,9.87,83.06,62.08,84.25,13888.98,0.0,-0.15,-3.51,1013.68,1031.98,-0.19,-0.32,78.22,0.37,31.29,,0.0,127.4,0.19,0.0,0.0,0.0,0.0
2023-12-28 10:00:00,-1.5,1017.0,94.0,-0.7,6300.0,1.0,1032.2,5.5,0.0,316.0,319.0,1.3,304.0,1.1,10.0,57086,8.96,42.77,0.89,18.78,104.36,78.27,104.53,14634.98,0.0,0.91,-3.19,1019.08,1031.83,0.06,-0.09,74.15,0.11,327.92,,0.0,187.02,0.14,0.0,0.0,0.0,0.0
2023-12-28 10:00:00,-4.5,890.3,66.0,1.1,4400.0,2.1,1030.1,4.4,0.0,293.0,294.0,2.5,290.0,2.3,5.0,57084,9.03,45.0,1.26,14.63,181.83,151.67,200.98,15434.98,0.0,1.26,-4.59,961.36,1031.2,0.3,-0.05,65.08,0.3,280.41,,0.0,148.52,0.17,0.0,0.0,0.0,0.0
2023-12-28 10:00:00,-1.9,1021.7,96.0,-1.3,8700.0,0.4,1032.3,5.3,0.0,349.0,132.67,0.2,352.0,0.9,0.0,57090,8.07,37.99,0.7,18.92,76.96,62.75,85.13,12742.98,0.0,-2.04,-4.2,1021.7,1032.11,0.01,-0.47,85.23,0.47,358.71,29.07,0.0,74.02,0.22,1.0,0.0,0.0,0.0
2023-12-28 10:00:00,-3.4,1014.2,76.0,0.3,3000.0,0.8,1032.4,4.8,0.0,147.0,134.0,1.0,149.0,1.1,10.0,57081,11.78,55.74,1.32,8.69,125.51,129.52,167.78,15348.98,0.0,0.28,-4.44,1016.04,1031.92,-0.27,-0.4,70.68,0.48,34.3,,0.0,161.4,0.16,0.0,0.0,0.0,0.0
2023-12-28 10:00:00,-3.4,980.0,76.0,0.3,3100.0,0.8,1032.0,4.8,0.0,180.0,137.0,0.6,179.0,1.2,10.0,57082,9.05,52.52,1.32,9.81,137.63,120.71,158.01,15456.98,0.0,1.39,-5.07,973.05,1031.33,-0.02,0.09,62.22,0.09,0.0,,0.0,155.27,0.16,0.0,0.0,0.0,0.0
2023-12-28 11:00:00,-3.4,979.8,69.0,1.7,3300.0,1.7,1031.7,4.8,0.0,223.0,171.0,1.2,222.0,2.3,10.0,57082,9.73,55.94,1.32,17.89,154.71,134.71,176.88,15911.24,0.0,3.39,-4.91,973.22,1031.16,-0.41,0.53,54.59,0.67,142.34,,0.0,296.7,0.16,0.0,0.0,0.0,0.0
2023-12-28 11:00:00,-4.1,998.6,64.0,2.0,6100.0,1.2,1031.7,4.5,0.0,206.0,188.0,1.0,253.0,1.6,5.0,57085,10.72,58.91,1.23,16.78,126.87,116.19,155.15,15459.24,0.0,2.86,-4.11,992.71,1031.59,-0.56,0.26,60.23,0.62,114.51,,0.0,316.58,0.17,0.0,0.0,0.0,0.0
2023-12-28 11:00:00,-2.5,1014.1,72.0,2.0,2900.0,1.0,1032.3,5.1,0.0,58.0,5.0,0.8,8.0,1.8,5.0,57081,11.83,55.74,1.32,18.83,140.59,146.28,191.19,15945.24,0.0,2.31,-4.36,1016.15,1031.95,-0.03,-0.6,61.46,0.6,2.58,,0.0,337.08,0.16,0.0,0.0,0.0,0.0
2023-12-28 11:00:00,-2.8,1021.7,77.0,0.8,7700.0,1.0,1032.2,5.0,0.0,38.0,45.0,1.0,35.0,1.4,0.0,57090,8.1,37.72,0.7,26.93,73.11,59.81,81.49,14651.24,0.0,0.74,-3.63,1021.87,1032.27,0.01,-0.84,72.65,0.84,359.44,74.64,0.0,170.58,0.22,0.23,0.0,0.0,0.0
2023-12-28 11:00:00,-3.5,999.9,74.0,0.6,4100.0,2.0,1031.9,4.7,0.0,216.0,211.0,2.5,214.0,2.8,5.0,57080,9.73,44.91,1.32,26.41,175.07,140.54,184.88,16525.24,0.0,2.55,-4.56,1016.05,1031.83,1.18,1.37,59.51,1.81,220.7,,0.0,271.83,0.17,0.0,0.0,0.0,0.0
2023-12-28 11:00:00,-2.5,1016.9,74.0,1.6,8000.0,1.5,1032.0,5.1,0.0,326.0,305.0,1.1,340.0,1.9,0.0,57086,9.2,42.77,0.8,30.82,104.13,79.56,106.29,15251.24,0.0,2.86,-3.05,1019.2,1031.87,-0.04,-0.03,65.18,0.05,0.0,,0.0,333.45,0.14,0.0,0.0,0.0,0.0
2023-12-28 11:00:00,-3.8,890.3,55.0,4.4,4200.0,0.7,1029.6,4.6,0.0,127.0,208.0,0.5,98.0,1.4,5.0,57084,9.03,45.0,1.26,28.47,189.61,152.16,201.33,15439.24,0.0,3.32,-4.14,961.57,1030.97,-0.06,0.1,58.18,0.12,149.28,,0.0,288.2,0.17,0.0,0.0,0.0,0.0
2023-12-28 11:00:00,-3.3,1018.0,64.0,2.8,5100.0,0.8,1032.3,4.8,0.0,202.0,185.0,0.7,192.0,0.9,5.0,57083,7.0,61.17,1.0,14.82,97.74,79.95,106.54,14887.24,0.0,1.86,-3.33,1013.83,1032.05,-0.51,-0.69,68.55,0.86,36.38,,0.0,272.7,0.19,0.0,0.0,0.0,0.0
2023-12-28 12:00:00,-4.1,1020.9,63.0,2.2,9000.0,1.4,1031.4,4.5,0.0,53.0,35.0,1.3,48.0,2.2,0.0,57090,8.07,30.53,0.7,39.41,77.96,64.09,86.69,15241.38,0.0,2.71,-3.46,1021.13,1031.46,-0.12,-0.86,63.94,0.87,7.86,,0.0,338.62,0.22,0.0,0.0,0.0,0.0
2023-12-28 12:00:00,-3.7,1017.2,58.0,3.8,4800.0,0.7,1031.5,4.6,0.0,262.0,222.0,0.7,293.0,1.0,5.0,57083,9.03,61.17,1.0,22.45,116.11,106.22,139.39,15477.38,0.0,3.29,-3.5,1013.15,1031.27,-0.72,-0.77,61.15,1.05,43.37,,0.0,392.5,0.19,0.0,0.0,0.0,0.0
2023-12-28 12:00:00,-4.0,998.1,58.0,3.5,5900.0,1.3,1031.2,4.5,0.0,196.0,188.0,1.6,242.0,1.6,5.0,57085,10.91,63.03,1.3,21.36,152.25,138.29,180.77,15907.38,0.0,4.28,-4.16,992.14,1030.8,-0.84,0.28,54.27,0.89,108.35,,0.0,459.37,0.17,0.0,0.0,0.0,0.0
2023-12-28 12:00:00,-3.5,1013.4,64.0,2.6,3000.0,1.5,1031.6,4.7,0.0,295.0,344.0,1.0,278.0,1.8,5.0,57081,12.83,61.21,1.32,22.74,166.4,165.87,212.29,16387.38,0.0,3.71,-3.74,1015.42,1031.11,0.07,-0.45,58.29,0.45,350.5,,0.0,435.5,0.16,0.0,0.0,0.0,0.0
2023-12-28 12:00:00,-3.8,1016.2,59.0,3.5,7900.0,0.9,1031.3,4.6,0.0,86.0,87.0,0.7,110.0,1.4,0.0,57086,9.72,39.84,0.8,41.17,103.1,84.28,111.88,15243.38,0.0,4.22,-2.49,1018.56,1031.17,-0.31,-0.03,61.79,0.31,84.48,,0.0,444.5,0.14,0.0,0.0,0.0,0.0
2023-12-28 12:00:00,-3.6,979.3,62.0,3.0,3500.0,0.8,1031.2,4.7,0.0,166.0,179.0,1.3,157.0,1.3,5.0,57082,10.72,58.94,1.32,24.22,178.0,152.52,196.99,15905.38,0.0,4.84,-4.89,972.73,1030.34,-0.62,0.75,49.43,0.98,140.58,,0.0,437.37,0.16,0.0,0.0,0.0,0.0
2023-12-28 12:00:00,-3.4,999.4,66.0,2.3,4400.0,2.1,1031.4,4.8,0.0,202.0,204.0,1.8,208.0,2.7,5.0,57080,9.78,44.91,1.32,36.58,185.84,148.74,193.22,16965.38,0.0,4.16,-4.39,1015.28,1030.96,0.89,1.46,53.82,1.71,211.54,,0.0,387.0,0.17,0.0,0.0,0.0,0.0
2023-12-28 12:00:00,-4.0,890.0,59.0,3.2,3400.0,1.0,1030.0,4.5,0.0,121.0,116.0,1.2,118.0,1.8,5.0,57084,9.05,45.0,1.26,38.44,206.54,164.02,214.49,15881.38,0.0,4.72,-3.88,961.12,1030.14,-0.05,0.1,53.75,0.11,154.31,,0.0,427.37,0.17,0.0,0.0,0.0,0.0
2023-12-28 13:00:00,-3.9,1016.6,53.0,4.9,4300.0,0.7,1030.8,4.6,0.0,272.0,236.0,0.8,275.0,1.1,5.0,57083,11.88,61.17,1.13,31.15,136.51,137.15,180.52,15924.06,0.0,4.39,-3.61,1012.14,1030.16,-0.94,-0.46,56.12,1.05,63.88,,0.0,447.08,0.19,0.0,0.0,0.0,0.0
2023-12-28 13:00:00,-3.0,1012.8,61.0,3.8,2600.0,1.6,1030.9,4.9,0.0,294.0,339.0,1.3,287.0,2.2,5.0,57081,13.79,61.21,1.32,30.85,178.37,192.61,240.88,16374.06,0.0,4.9,-3.33,1014.33,1029.94,-0.32,0.01,55.32,0.32,91.14,,0.0,480.2,0.16,0.0,0.0,0.0,0.0
2023-12-28 13:00:00,-4.1,889.6,60.0,2.9,2600.0,0.6,1029.2,4.5,0.0,286.0,10.0,1.1,281.0,0.5,5.0,57084,10.72,47.19,1.26,48.95,208.47,178.42,229.18,15870.06,0.0,5.62,-3.92,960.13,1028.85,-0.64,0.45,50.32,0.79,125.09,,0.0,529.58,0.17,0.0,0.0,0.0,0.0
2023-12-28 13:00:00,-3.2,998.6,61.0,3.6,4500.0,2.0,1030.5,4.8,0.0,193.0,181.0,1.8,193.0,2.6,5.0,57080,10.91,47.1,1.32,45.21,185.6,164.32,209.39,16950.06,0.0,5.15,-3.49,1014.06,1029.65,0.4,1.28,53.68,1.34,197.53,,0.0,355.58,0.17,0.0,0.0,0.0,0.0
2023-12-28 13:00:00,-3.5,978.7,57.0,4.3,3700.0,1.3,1030.5,4.7,0.0,148.0,141.0,1.1,145.0,1.5,5.0,57082,12.1,55.94,1.32,33.28,188.8,175.46,223.3,16254.06,0.0,5.66,-4.94,971.75,1029.13,-1.1,1.08,46.49,1.54,134.62,,0.0,532.83,0.16,0.0,0.0,0.0,0.0
2023-12-28 13:00:00,-3.5,1015.5,55.0,4.8,6900.0,1.2,1030.5,4.7,0.0,120.0,114.0,0.8,143.0,1.6,5.0,57086,9.72,37.62,0.8,55.01,110.04,93.78,124.07,15702.06,0.0,5.27,-2.34,1017.54,1030.08,-0.54,0.14,58.07,0.56,104.54,,0.0,516.08,0.14,0.0,0.0,0.0,0.0
2023-12-28 13:00:00,-4.0,997.5,53.0,4.8,5600.0,1.3,1030.5,4.5,0.0,239.0,227.0,1.5,262.0,1.4,5.0,57085,13.78,61.24,1.3,30.04,167.85,166.63,214.73,15896.06,0.0,5.28,-4.19,991.15,1029.63,-1.1,0.58,50.51,1.25,117.62,,0.0,548.33,0.17,0.0,0.0,0.0,0.0
2023-12-28 13:00:00,-4.2,1020.3,57.0,3.5,7700.0,0.3,1030.8,4.5,0.0,62.0,42.0,0.9,74.0,0.8,0.0,57090,7.55,26.14,0.63,52.36,82.48,70.37,94.68,15230.06,0.0,4.0,-3.66,1020.11,1030.38,-0.28,-0.58,57.47,0.65,25.53,,0.0,424.7,0.22,0.0,0.0,0.0,0.0
2023-12-28 14:00:00,-3.9,1019.4,55.0,4.3,6100.0,1.0,1029.9,4.6,0.0,360.0,51.0,0.9,10.0,1.1,5.0,57090,9.08,26.14,0.7,62.28,92.87,87.59,117.22,15679.09,0.0,4.81,-3.71,1019.18,1029.39,-0.69,-0.44,54.08,0.81,57.29,,0.0,448.25,0.22,0.0,0.0,0.0,0.0
2023-12-28 14:00:00,-3.2,1011.7,57.0,4.6,2600.0,1.2,1029.8,4.8,0.0,309.0,200.0,0.6,357.0,1.5,5.0,57081,13.79,61.21,1.46,40.01,205.49,212.74,261.79,16363.09,0.0,5.64,-3.01,1013.37,1028.91,-1.05,0.26,53.81,1.08,103.89,,0.0,504.5,0.16,0.0,0.0,0.0,0.0
2023-12-28 14:00:00,-3.6,1014.6,52.0,5.5,5900.0,1.6,1029.6,4.7,0.0,32.0,36.0,1.7,28.0,1.8,5.0,57086,10.71,35.56,0.8,64.58,123.08,103.72,136.69,15693.09,0.0,5.97,-2.14,1016.57,1029.05,-0.89,0.26,56.12,0.93,105.99,,0.0,569.0,0.14,0.0,0.0,0.0,0.0
2023-12-28 14:00:00,-3.3,977.7,54.0,5.2,3700.0,1.5,1029.3,4.8,0.0,86.0,88.0,1.8,75.0,2.7,5.0,57082,12.83,55.94,1.32,41.74,207.77,191.17,240.43,16245.09,0.0,5.83,-4.9,971.01,1028.26,-1.38,1.34,46.06,1.92,134.21,,0.0,546.75,0.16,0.0,0.0,0.0,0.0
2023-12-28 14:00:00,-3.9,996.3,51.0,5.4,5600.0,2.3,1029.2,4.6,0.0,166.0,161.0,1.9,169.0,2.6,6.0,57085,14.63,61.24,1.32,38.1,190.59,189.23,239.99,15887.09,0.0,5.77,-4.14,990.29,1028.63,-1.44,0.78,49.0,1.64,118.5,,0.0,576.25,0.17,0.0,0.0,0.0,0.0
2023-12-28 14:00:00,-3.8,1015.5,51.0,5.5,3900.0,1.0,1029.7,4.6,0.0,70.0,69.0,1.4,68.0,1.2,5.0,57083,13.84,61.17,1.18,40.09,153.99,162.36,211.02,15913.09,0.0,5.16,-3.52,1011.2,1029.13,-1.26,-0.1,53.55,1.27,85.6,,0.0,479.75,0.19,0.0,0.0,0.0,0.0
2023-12-28 14:00:00,-3.8,997.6,55.0,4.4,4800.0,1.3,1029.4,4.6,0.0,173.0,199.0,1.1,172.0,1.4,5.0,57080,10.73,47.55,1.32,50.93,196.71,170.47,215.25,16939.09,0.0,5.94,-3.05,1013.12,1028.64,-0.04,0.61,52.57,0.61,176.19,,0.0,347.75,0.17,0.0,0.0,0.0,0.0
2023-12-28 14:00:00,-3.6,888.9,54.0,4.9,2700.0,0.6,1027.9,4.7,0.0,294.0,197.0,0.4,287.0,1.0,5.0,57084,10.72,47.19,1.26,59.01,215.47,183.49,234.24,16219.09,0.0,6.03,-4.32,959.41,1027.92,-1.04,0.83,47.48,1.33,128.68,,0.0,602.25,0.17,0.0,0.0,0.0,0.0
2023-12-28 15:00:00,-2.9,1014.3,56.0,5.2,6900.0,2.1,1029.3,4.9,0.0,153.0,115.0,2.2,158.0,2.7,5.0,57086,9.72,41.62,0.85,63.94,119.5,108.09,142.5,15692.18,0.0,6.28,-2.02,1016.24,1028.7,-1.07,0.15,55.44,1.08,97.99,,0.0,561.35,0.14,0.0,0.0,0.0,0.0
2023-12-28 15:00:00,-3.6,1015.2,51.0,5.7,3900.0,0.0,1029.4,4.7,0.0,81.5,115.0,0.6,77.0,0.1,5.0,57083,12.89,64.53,1.18,40.8,163.13,166.2,214.86,15914.18,0.0,5.39,-3.31,1010.92,1028.82,-1.5,0.04,53.57,1.5,91.61,,0.0,476.1,0.19,0.0,0.0,0.0,0.0
2023-12-28 15:00:00,-3.6,1018.8,57.0,4.2,5200.0,1.0,1029.3,4.7,0.0,75.0,57.0,1.5,94.0,1.4,5.0,57090,9.06,32.17,0.8,63.52,106.56,101.65,134.36,15678.18,0.0,5.02,-3.39,1018.83,1029.03,-1.22,-0.32,54.62,1.26,75.18,,0.0,431.35,0.22,0.0,0.0,0.0,0.0
2023-12-28 15:00:00,-2.4,997.3,66.0,3.3,4200.0,2.2,1029.2,5.1,0.0,30.0,28.0,1.8,29.0,2.6,5.0,57080,10.73,52.34,1.3,54.94,200.11,170.04,214.96,16940.18,0.0,6.36,-2.84,1012.87,1028.35,-0.97,-0.03,51.85,0.97,88.11,,0.0,345.6,0.17,0.0,0.0,0.0,0.0
2023-12-28 15:00:00,-3.8,996.2,52.0,5.3,5800.0,1.7,1029.2,4.6,0.0,192.0,169.0,2.0,188.0,1.9,6.0,57085,12.83,61.24,1.32,43.59,195.78,189.18,239.94,15888.18,0.0,5.71,-3.99,990.16,1028.46,-1.45,0.87,49.76,1.69,120.92,,0.0,581.1,0.17,0.0,0.0,0.0,0.0
2023-12-28 15:00:00,-4.3,888.8,55.0,3.9,3300.0,1.1,1027.9,4.4,0.0,288.0,288.0,1.1,279.0,1.3,5.0,57084,9.78,47.64,1.24,71.25,217.23,183.19,233.94,16220.18,0.0,5.86,-4.6,959.32,1027.78,-1.11,1.02,47.04,1.51,132.75,,0.0,603.6,0.17,0.0,0.0,0.0,0.0
2023-12-28 15:00:00,-2.9,1011.3,57.0,4.9,2700.0,1.4,1029.3,4.9,0.0,88.0,5.0,0.9,87.0,1.8,5.0,57081,12.83,58.88,1.32,46.35,211.24,207.19,256.24,16364.18,0.0,5.83,-2.81,1013.17,1028.69,-1.52,0.15,53.93,1.53,95.69,,0.0,496.1,0.16,0.0,0.0,0.0,0.0
2023-12-28 15:00:00,-3.6,977.5,51.0,5.7,3800.0,0.6,1029.1,4.7,0.0,114.0,140.0,0.9,124.0,1.8,5.0,57082,11.82,55.94,1.3,50.35,213.24,192.42,241.67,16248.18,0.0,5.56,-4.79,970.93,1028.16,-1.26,1.42,47.34,1.9,138.53,,0.0,538.85,0.16,0.0,0.0,0.0,0.0
2023-12-28 16:00:00,-2.8,1014.3,58.0,4.8,8200.0,2.8,1029.3,5.0,0.0,125.0,127.0,2.5,129.0,3.4,0.0,57086,9.72,41.62,0.8,67.36,125.59,105.72,139.41,15697.69,0.0,5.94,-1.9,1016.45,1028.9,-1.11,-0.11,57.21,1.12,84.45,,0.0,552.57,0.14,0.0,0.0,0.0,0.0
2023-12-28 16:00:00,-4.6,888.8,61.0,2.1,3200.0,2.4,1028.2,4.3,0.0,307.0,291.0,2.3,309.0,2.6,5.0,57084,9.73,50.83,1.26,66.39,224.35,187.35,238.11,15869.69,0.0,4.83,-4.7,959.56,1028.13,-1.32,1.0,50.14,1.65,127.12,,0.0,272.32,0.17,0.0,0.07,0.04,0.0
2023-12-28 16:00:00,-2.3,977.7,60.0,4.8,3500.0,1.5,1029.4,5.2,0.0,95.0,79.0,2.3,104.0,2.0,5.0,57082,11.82,61.41,1.32,43.27,211.76,195.21,244.47,15895.69,0.0,4.57,-4.6,971.14,1028.45,-1.37,1.26,51.48,1.86,132.61,,0.0,237.32,0.16,0.0,0.04,0.19,0.0
2023-12-28 16:00:00,-2.9,1011.3,58.0,4.6,2800.0,0.6,1029.4,4.9,0.0,86.0,92.0,0.9,82.0,0.8,5.0,57081,12.83,63.0,1.46,41.81,207.48,208.3,257.35,16367.69,0.0,5.37,-2.77,1013.33,1028.84,-2.07,-0.06,55.8,2.08,88.32,,0.0,372.19,0.16,0.0,0.0,0.13,0.0
2023-12-28 16:00:00,-3.5,1015.2,53.0,5.3,4200.0,1.0,1029.4,4.7,0.0,93.0,97.0,1.1,86.0,1.7,5.0,57083,10.78,72.13,1.21,33.9,163.11,161.27,209.56,15919.69,0.0,4.78,-3.24,1011.14,1029.03,-1.38,-0.13,56.19,1.39,84.54,,0.0,227.82,0.19,0.0,0.0,0.01,0.0
2023-12-28 16:00:00,-3.4,996.1,56.0,4.6,6300.0,2.8,1029.1,4.8,0.0,153.0,149.0,2.7,158.0,3.3,5.0,57085,12.83,67.08,1.32,39.17,192.47,187.58,237.91,15893.69,0.0,4.83,-3.69,990.36,1028.7,-1.76,0.53,54.1,1.84,106.69,,0.0,310.57,0.17,0.0,0.01,0.13,0.0
