DATE,dt,p,rh,t,vis_atf,ws_2mi_avg,slp,vap,prec_1h,wd_2mi_avg,wd_10mi_avg,ws_10mi_avg,win_d_inst,win_s_inst,wp,staCode,ec_vis,ec_sh2,ec_t2m,ec_d2m,ec_sp,ec_msl,ec_u10,ec_v10,ec_rh,ec_ws,ec_wd,SO2,NO2,O3,CO,PM10,PM2.5,AQI
2025-07-22 20:00:00,24.6,997.7,78.0,28.9,30000.0,1.4,1003.5,31.0,0.0,121.0,117.0,1.7,105.0,2.0,0.0,59297,20684.607,0.019429993,26.966705,24.634735,1003.2394,1003.02124,-2.094986,0.013839722,88.10236358642578,2.0950317,90.37851,6.201712172569241,5.704079856352576,43.45412745962619,0.4091064840886742,20.44741747772776,10.033254701165252,20.44741747772776
2025-07-22 21:00:00,24.9,998.5,81.0,28.5,30000.0,1.1,1004.3,31.5,0.0,142.0,124.0,1.8,148.0,1.3,0.0,59297,19773.146,0.019696545,27.01944,24.878937,1004.3553,1004.1425,-2.1693573,0.7624512,89.13349151611328,2.299444,109.364746,5.790419118329796,6.07195591075245,38.295363588212005,0.4091064840886742,20.30541194215952,10.170261249955608,20.30541194215952
2025-07-22 22:00:00,24.9,999.2,83.0,28.1,30000.0,1.4,1005.0,31.5,0.0,154.0,163.0,1.3,143.0,1.8,0.0,59297,15745.74,0.019748049,26.621002,24.931671,1004.93286,1004.71185,-1.4295044,0.4618225,91.54064178466795,1.5022526,107.903824,6.042798577712171,6.0506933258305535,34.395013795939434,0.4091064840886742,20.009986536214004,9.701405424845635,20.009986536214004
2025-07-22 23:00:00,24.6,999.7,81.0,28.2,30000.0,1.6,1005.5,30.9,0.0,102.0,122.0,1.8,88.0,1.9,0.0,59297,7798.0625,0.019705605,26.03897,24.898346,1005.16345,1004.9462,-1.0756073,0.06489563,94.56218719482422,1.0775632,93.45271,6.768759441114042,6.357276022738661,33.18710749151092,0.4091064840886742,18.84186915238885,9.079196409068867,18.84186915238885
2025-07-17 00:00:00,26.6,992.1,85.0,29.5,30000.0,1.0,1004.4,35.0,0.0,315.0,222.0,0.8,328.0,1.3,0.0,59298,19967.705,0.022318076,28.061676,26.878082,999.4214,1004.2681,-0.025665283,-0.057739258,94.5490493774414,0.06318646,0.0,5.823998647279324,17.995000633014516,41.01104615375896,0.4476124000861665,29.95370846488669,14.798819472709956,29.95370846488669
2025-07-17 01:00:00,26.8,991.6,89.0,28.9,30000.0,0.0,1003.9,35.4,0.0,310.6666666666667,290.0,0.0,328.0,0.0,0.0,59298,19962.727,0.022437284,27.755524,26.970367,999.59265,1004.445,0.20515442,-0.57684326,96.7857894897461,0.6122389,340.42206,6.117918241438673,18.836131718969124,34.27380352722433,0.4468297272824617,31.0933790617856,15.55013241812198,31.0933790617856
2025-07-17 02:00:00,26.6,991.1,89.0,28.7,30000.0,0.1,1003.4,35.0,0.0,306.3333333333333,358.0,0.5,28.0,0.3,0.0,59298,19958.674,0.02233,27.50235,26.88321,999.22,1004.0725,0.08598328,-0.6116791,97.72461700439452,0.6176928,351.9984,6.128119736726799,22.175606828783128,26.36272243741621,0.4468297272824617,31.415148924357705,15.76988732781284,31.415148924357705
2025-07-17 03:00:00,26.8,990.6,94.0,27.9,12500.0,1.9,1002.8,35.3,0.0,302.0,299.0,1.9,309.0,2.0,0.0,59298,14114.187,0.022193143,27.289703,26.776031,998.95123,1003.8031,0.13053894,-0.64701843,98.31780242919922,0.6600555,348.59344,5.627021495415789,30.16535611773133,19.355344805196587,0.4468297272824617,32.555503428102604,16.575121732308336,32.33009003593808
2025-07-17 04:00:00,25.9,990.5,90.0,27.7,30000.0,2.0,1002.8,33.4,0.0,299.0,294.0,2.3,301.0,2.3,0.0,59298,14109.525,0.02206105,27.099518,26.673737,998.84796,1003.70435,0.06254578,-0.21600342,98.81999969482422,0.22487652,343.85114,5.44569779962635,35.34069835496384,8.857215118408302,0.4468297272824617,31.84174098567912,16.647089934154806,31.84174098567912
2025-07-17 05:00:00,25.6,990.9,89.0,27.6,30000.0,1.5,1003.2,32.8,0.0,274.0,286.0,1.9,262.0,1.7,0.0,59298,14105.808,0.02210015,26.781158,26.708893,999.20026,1004.0606,-0.04875183,0.011795044,100.0,0.05015839,0.0,7.24581638274077,30.20827817955231,8.426175519962975,0.4468297272824617,28.472147576976067,13.26729503016363,28.45886888815305
2025-07-17 06:00:00,26.0,991.6,90.0,27.9,30000.0,0.8,1003.9,33.8,0.0,146.0,194.0,0.7,142.0,0.9,0.0,59298,193.12263,0.022191232,26.752838,26.752838,999.4977,1004.35815,-0.432312,0.021240234,100.0,0.43283346,92.81279,6.2181161618984415,22.09463732066164,13.7077941994704,0.4468297272824617,26.871928930185057,12.802108544048748,26.871928930185057
2025-07-17 07:00:00,26.6,992.1,88.0,28.8,30000.0,0.8,1004.4,34.8,0.0,124.0,141.0,1.0,123.0,1.0,0.0,59298,10419.694,0.022775834,27.755524,27.226227,999.9014,1004.7606,-0.44277954,-0.2073822,98.27652740478516,0.48893875,64.90326,7.230514139808584,19.531594088163214,16.723481248719335,0.4476124000861665,28.823604123341777,14.13445935210952,28.823604123341777
2025-07-17 08:00:00,26.7,992.0,83.0,30.0,30000.0,1.7,1004.3,35.2,0.0,197.0,190.0,1.5,194.0,1.8,0.0,59298,18835.541,0.022897901,29.203278,27.3107,999.57544,1004.43,0.92474365,-0.043930054,90.79383087158205,0.92578655,272.7198,7.5042090280207425,18.150037762346287,22.00588357588142,0.4478498768112742,31.516535458076618,16.12188308957032,31.516535458076618
2025-07-17 09:00:00,25.7,992.5,75.0,30.7,30000.0,2.2,1004.8,33.1,0.0,248.0,250.0,2.3,231.0,5.0,0.0,59298,25347.418,0.022782508,30.729156,27.229156,999.705,1004.5519,1.3400726,-0.13388062,82.75411987304688,1.3467437,275.70523,6.210289433861393,17.05190670679133,33.92698787634861,0.4468297272824617,30.433879573966696,15.883970338837075,30.433879573966696
2025-07-17 10:00:00,25.9,992.9,71.0,31.9,30000.0,2.2,1005.2,33.5,0.0,283.0,270.0,2.2,315.0,4.2,0.0,59298,28243.564,0.022616094,31.698883,27.112946,1000.1422,1004.9869,1.5960388,-0.20057678,77.7649154663086,1.6085929,277.1629,5.918566322324061,11.81588499560105,57.75142158442419,0.4476124000861665,29.12364451139607,15.156171170711035,29.12364451139607
2025-07-17 11:00:00,26.2,992.8,69.0,32.7,30000.0,2.0,1005.1,34.1,0.0,264.0,252.0,2.3,263.0,2.5,0.0,59298,28854.648,0.02251882,32.71939,27.039703,1000.0633,1004.9,2.0180206,-0.27137756,73.07858276367188,2.0361857,277.65903,5.719214403209449,8.740661315590623,90.07204324768378,0.4486325496149789,34.19294856308303,19.76606367315236,34.19294856308303
2025-07-17 12:00:00,26.7,991.8,68.0,33.5,30000.0,2.9,1004.1,35.1,0.0,273.0,285.0,2.4,271.0,4.2,0.0,59298,30000.0,0.022156425,33.12613,26.755035,999.4225,1004.245,1.9867401,-0.6862488,70.22933959960938,2.1019213,289.05566,5.207914666610315,8.525655940401917,117.05252096802045,0.4478498768112742,38.89919217981572,22.98198335242878,40.56597573457909
2025-07-17 13:00:00,26.3,991.0,63.0,34.4,30000.0,1.1,1003.3,34.2,0.0,291.0,302.0,1.6,346.0,2.2,0.0,59298,30000.0,0.021807384,33.52823,26.477448,998.72046,1003.53687,2.0447693,-0.52389526,67.53238677978516,2.1108167,284.37076,5.207914666610315,7.660866385707105,144.88920796255195,0.4468297272824617,41.13647405211942,24.781170970150807,47.69083999314193
2025-07-17 14:00:00,26.7,990.4,63.0,34.9,30000.0,2.4,1002.6,35.2,0.0,302.0,280.0,2.4,306.0,3.8,0.0,59298,30000.0,0.021259021,33.782867,26.038727,997.9278,1002.7475,2.9461517,0.4656067,64.85035705566406,2.9827168,261.01932,4.936594545649233,8.704604868940278,164.3157074450318,0.4468297272824617,46.95723574067263,28.413841230419457,58.76660891684418
2025-07-17 15:00:00,26.8,989.7,60.0,35.9,30000.0,3.3,1001.9,35.4,0.0,316.0,297.0,2.8,313.0,3.8,0.0,59298,13673.756,0.021602347,31.940582,26.30191,997.6308,1002.45624,2.7359772,-1.5185089,73.08304595947266,3.1291277,299.03094,5.407266585724927,9.058094687035956,173.0187291767754,0.4486325496149789,45.54320142245258,27.80576226241656,66.72680077318398
2025-07-17 16:00:00,26.4,988.9,59.0,35.7,30000.0,2.6,1001.1,34.4,0.0,310.0,284.0,2.5,316.0,4.5,0.0,59298,26279.912,0.022067754,32.11075,26.643951,996.7584,1001.5806,1.9080658,-0.0053710938,73.87629699707031,1.9080734,270.1613,5.417468081013053,10.259821373401644,186.62266851000064,0.4486325496149789,50.34078738354009,29.66420062597469,83.95760441923302
2025-07-17 17:00:00,26.6,988.1,62.0,35.0,30000.0,5.6,1000.3,34.8,0.0,308.0,306.0,4.2,306.0,6.5,0.0,59298,30000.0,0.021948546,32.214264,26.538483,995.975,1000.78625,1.6665039,-0.0053710938,72.99038696289062,1.6665126,270.18466,5.417468081013053,9.758723132090635,191.14878965867285,0.4486325496149789,50.57533011212917,30.433686486166103,88.73813797706678
2025-07-17 18:00:00,26.8,988.3,71.0,32.8,30000.0,2.7,1000.6,35.3,0.0,295.0,291.0,3.2,277.0,4.0,0.0,59298,30000.0,0.021854626,32.02188,26.4711,996.2335,1001.0519,1.1073151,-0.38009644,73.49342346191406,1.1707348,288.94528,5.627021495415789,12.683822428163491,178.45012975826566,0.4486325496149789,55.33933041835978,32.6018275176749,73.92663234580634
2025-07-17 19:00:00,26.5,988.9,72.0,32.3,30000.0,1.4,1001.2,34.8,0.0,255.0,252.0,1.5,267.0,1.6,0.0,59298,28809.562,0.02332571,31.263824,27.574371,996.7506,1001.5694,0.17993164,-0.11149597,81.93651580810547,0.21167605,301.78473,5.637222990703914,13.025583101458002,150.13328931057043,0.4504353719474962,48.44661560169712,29.60433540062624,48.64082346237203
2025-07-17 20:00:00,25.1,989.6,67.0,32.1,30000.0,1.5,1001.9,32.0,0.0,260.0,260.0,1.6,259.0,1.7,0.0,59298,25290.234,0.023486996,30.843903,27.693512,996.8766,1001.6806,0.7388153,-0.90704346,84.51522827148438,1.1698616,320.8361,5.246345880511738,15.156207223153084,132.42905953032613,0.4703705638589573,48.86316937862247,30.160492588100805,48.25728689324158
2025-07-17 21:00:00,26.0,989.7,74.0,31.2,30000.0,1.2,1002.0,33.6,0.0,288.0,264.0,1.2,276.0,1.3,0.0,59298,25283.95,0.023975387,30.090729,28.045807,997.1297,1001.9412,0.28190613,-0.55049133,90.10208892822266,0.6184754,332.88306,5.946796040937359,14.674809546134508,124.3896097348294,0.4703705638589573,50.92815797016991,31.77164874963859,50.06101216766186
2025-07-17 22:00:00,25.4,990.2,71.0,31.3,30000.0,0.8,1002.4,32.4,0.0,249.0,279.0,1.1,248.0,0.8,0.0,59298,22919.389,0.023733191,29.561676,27.878082,997.4279,1002.2425,0.24417114,0.15063477,91.97901916503906,0.28689787,238.32861,6.1587242225911725,14.83724184069012,114.42492868918748,0.4724108629165823,50.53985156777418,31.495991274029205,49.96772230964683
2025-07-17 23:00:00,26.5,989.8,81.0,30.2,30000.0,0.7,1002.0,34.7,0.0,282.0,267.0,1.0,294.0,0.8,0.0,59298,22914.27,0.023490407,29.118073,27.707916,997.5158,1002.3325,0.10702515,-0.11135864,93.41079711914062,0.15445106,316.13678,6.1587242225911725,16.624269737231383,96.75990759496572,0.498522725483878,51.941521501258926,33.20905129016887,51.19044331459322
2025-07-18 00:00:00,25.6,989.5,76.0,30.4,30000.0,0.7,1001.7,32.9,0.0,270.0,261.0,0.7,309.0,1.0,0.0,59298,19857.84,0.023411198,28.830475,27.637115,996.7955,1001.6125,0.07241821,-0.065963745,94.59220123291016,0.0979572,0.0,5.637222990703914,18.37381781511684,80.79301192909948,0.498522725483878,50.361022854001945,32.68395308459655,50.79614751534504
2025-07-18 01:00:00,26.0,988.9,79.0,30.1,27000.0,1.0,1001.1,33.7,0.0,221.0,255.0,0.9,216.0,1.1,0.0,59298,19852.57,0.023325827,28.489166,27.569244,996.43585,1001.2556,-0.040603638,-0.22264099,96.09986877441406,0.2263132,10.335571,5.7295941831266335,20.060412980169776,72.7948970636744,0.4977400526801732,53.94903682896664,35.06570621448037,53.23711429990706
2025-07-18 02:00:00,26.0,1000.2,88.0,30.0,27000.0,0.2,1001.1,33.7,0.0,221.0,255.0,0.1,216.0,1.1,0.0,59298,19848.926,0.022979151,28.260406,27.31314,996.22736,1001.0506,0.026245117,-0.7327881,95.920654296875,0.7332579,357.9488,5.709191192550384,28.2762850312502,51.26292144787896,0.5488700263400866,59.34410197028283,39.62586184326141,58.62289225002284
2025-07-18 03:00:00,26.0,996.7,78.0,31.0,27000.0,0.0,1001.1,33.7,0.0,166.5,237.0,0.3,216.0,1.1,0.0,59298,19843.727,0.022676341,27.926666,27.08487,995.85596,1000.6806,-0.089279175,-0.5595856,96.48150634765624,0.56666285,9.06485,6.430044343552255,32.40095248574615,33.86024709073216,0.5688052182515477,63.87116380196822,40.82962180135707,60.03620562252123
2025-07-18 04:00:00,26.6,988.7,84.0,29.7,21200.0,1.7,1000.9,35.0,0.0,112.0,113.0,1.7,121.0,2.1,0.0,59298,19838.943,0.022553794,27.78897,26.996002,996.014,1000.8425,-0.13058472,-0.055130005,96.75067138671876,0.14174514,67.11157,8.43461559342535,27.079702403324216,40.91478189524095,0.5677850687227353,60.33458192257348,38.3025053977918,57.73195491535655
2025-07-18 05:00:00,25.9,988.5,84.0,28.9,19200.0,3.2,1000.7,33.4,0.0,128.0,128.0,3.4,152.0,3.3,0.0,59298,14020.42,0.022529488,27.514801,26.975739,995.84955,1000.6731,0.27713013,-0.3473816,98.19342041015624,0.44438168,321.41824,8.301616704479189,14.25890706931393,59.156892168714926,0.4949170808188435,44.73459803452879,27.149229638003533,44.73459803452879
2025-07-18 06:00:00,25.5,989.1,86.0,28.1,30000.0,0.0,1001.4,32.6,0.0,214.0,268.0,0.5,152.0,0.1,0.0,59298,19831.578,0.022290118,27.456207,26.798004,995.95593,1000.78186,0.49209595,-0.35679626,97.49469757080078,0.60783386,305.94415,5.938969312900311,7.152215725530475,72.38155386654972,0.4486325496149789,24.15878419469149,14.432786985249916,25.57659377122565
2025-07-18 07:00:00,26.3,988.9,91.0,28.0,30000.0,2.1,1001.2,34.3,0.0,300.0,290.0,1.6,303.0,2.3,0.0,59298,22873.76,0.022521842,28.706207,26.971832,995.9673,1000.8,0.0960083,-0.41157532,91.58140563964844,0.42262492,346.8694,5.425294809050101,10.580929223636575,66.80016293262592,0.4496526991437914,23.66398067039989,13.530788423087666,23.66398067039989
2025-07-18 08:00:00,26.7,988.9,86.0,29.4,26700.0,0.2,1001.2,35.2,0.0,169.0,158.5,0.1,253.0,0.5,0.0,59298,21904.453,0.023642423,31.045807,27.79776,996.4208,1001.2481,2.561432,-0.836792,84.06043243408203,2.6946528,288.09164,5.44569779962635,16.0920993425185,56.07130722822515,0.4967199031513608,33.2070003625226,19.51495668238451,33.2070003625226
2025-07-18 09:00:00,27.6,989.6,81.0,31.3,24500.0,1.5,1001.9,37.0,0.0,38.0,27.0,1.2,36.0,1.9,0.0,59298,25091.82,0.023022138,30.733795,27.34903,996.46173,1001.28687,2.2254333,-0.5073242,83.33113098144531,2.2825274,282.84207,5.435496304338225,20.13803430837369,64.39642613423636,0.5685677415264401,43.61970733327954,26.501336498040388,43.61970733327954
2025-07-18 10:00:00,26.5,989.0,75.0,31.5,29900.0,1.5,1001.2,34.6,0.0,70.0,74.0,1.5,73.0,1.7,0.0,59298,6982.9263,0.021729022,29.780426,26.383942,996.7766,1001.6131,-1.103714,-1.2112274,83.10193634033203,1.6386752,42.34091,7.83968569652826,21.24737822656271,76.7719808422086,0.5685677415264401,41.95296899972722,22.753505982333227,41.745790352575554
2025-07-18 11:00:00,24.8,988.1,78.0,29.1,9400.0,2.2,1000.4,31.4,1.1,67.0,21.0,4.6,89.0,2.0,62.0,59298,9383.549,0.021804286,28.448639,26.43692,996.40546,1001.245,-2.498413,1.2784119,90.04055786132812,2.8064933,117.09836,6.62702149541579,18.02601816225427,111.70787066585908,0.5685677415264401,54.04000277534416,31.902013635899262,52.20878380176924
2025-07-18 12:00:00,26.3,987.5,74.0,31.6,30000.0,1.7,999.7,34.3,0.4,265.0,271.0,1.2,270.0,1.8,21.0,59298,10998.228,0.022176264,29.533112,26.718658,996.34534,1001.1869,0.37072754,-0.3000183,85.99343872070312,0.47691706,308.98218,5.44569779962635,8.151491281825772,94.3785234783295,0.4975025759550655,31.194585285725985,20.25393681108661,33.333876432424354
2025-07-18 13:00:00,27.0,987.0,77.0,31.6,28300.0,2.0,999.2,35.7,0.0,248.0,256.0,1.7,247.0,2.0,21.0,59298,18534.393,0.021641362,29.473541,26.299713,995.7395,1000.5744,0.7554016,0.45837402,84.15714263916016,0.883594,238.75082,5.938969312900311,9.70404713411068,119.37385183769548,0.4685677415264401,41.37507650339665,25.78682077371952,42.26660172036656
2025-07-18 14:00:00,25.3,987.7,88.0,27.5,10200.0,5.7,1000.0,32.3,1.3,314.0,297.0,3.8,314.0,7.1,60.0,59298,13437.189,0.0220271,29.65567,26.581451,994.89575,999.73,0.5419922,0.37062073,84.68980407714844,0.6565937,235.63522,5.407266585724927,13.631755956180934,93.3598835006107,0.4675475919976276,45.99854691810231,27.54797864516156,46.3209582402463
2025-07-18 15:00:00,24.4,986.1,95.0,25.3,18500.0,2.0,998.5,30.6,12.2,241.0,258.0,1.8,236.0,2.1,21.0,59298,5453.2505,0.021739066,29.525787,26.342194,993.8816,998.7056,-1.217926,-0.77420044,84.12522888183594,1.4431667,57.557068,5.235118654045315,9.689582291295729,89.14813010560287,0.3703705638589573,25.25607884474084,14.986576619722763,28.602982728525568
2025-07-18 16:00:00,25.1,985.5,94.0,26.2,30000.0,1.4,997.8,31.9,0.0,306.0,300.0,1.4,294.0,1.4,60.0,59298,9139.854,0.021829173,29.38321,26.396881,993.0122,997.83374,-0.7061615,-0.7619934,85.09786224365234,1.0388927,42.822174,4.991002520519232,8.840412599500171,85.49910046499326,0.3703705638589573,17.566803469357765,9.641202912572568,27.41878986218634
2025-07-18 17:00:00,25.5,984.9,92.0,27.0,30000.0,1.3,997.2,32.7,0.0,264.0,169.0,0.9,280.0,1.8,60.0,59298,21645.639,0.021778611,29.428131,26.361725,993.137,997.9531,-0.15447998,-1.0409546,84.69134521484375,1.0523547,8.441223,5.02603323599128,12.010783790449596,75.90901962512376,0.4179478426309329,17.71941371882579,9.782351505639056,24.015637035662373
2025-07-18 18:00:00,24.9,985.4,87.0,27.3,30000.0,2.5,997.7,31.5,0.0,272.0,266.0,2.1,266.0,3.0,0.0,59298,24621.064,0.021662738,29.28067,26.276764,993.4034,998.22,-0.6351776,-1.0228882,84.98453521728516,1.204056,31.838806,5.046436226567529,13.377990939791395,71.09716217958737,0.4695878910552526,19.0392218575222,11.015240412698716,23.026810592599453
2025-07-18 19:00:00,24.9,986.3,88.0,27.1,30000.0,1.2,998.7,31.5,0.0,213.0,235.0,0.4,218.0,1.4,0.0,59298,22815.348,0.021571673,28.583649,26.214508,993.85486,998.68,-1.5828247,-0.11048889,88.15709686279297,1.5866764,86.00696,5.005630245415031,18.31232534581353,68.26958857604387,0.4703705638589573,21.75410222887208,11.744027892033955,24.9035875935196
2025-07-18 20:00:00,25.0,987.0,88.0,27.2,30000.0,1.1,999.3,31.7,0.0,156.0,157.0,1.0,162.0,1.3,0.0,59298,19418.486,0.021713426,27.973785,26.325348,993.967,998.79877,2.5470734,-0.46575928,91.95597076416016,2.5893078,280.36264,5.131088810607446,20.487542615165403,68.44534675350076,0.4975025759550655,28.869664222497505,16.063836030730364,26.47674641052821
2025-07-18 21:00:00,25.4,987.6,92.0,26.9,20600.0,2.0,999.9,32.6,0.0,252.0,253.0,2.2,250.0,2.2,0.0,59298,4865.697,0.0210368,26.615875,25.82486,995.62396,1000.47375,0.41596985,-0.5345459,96.64047241210938,0.6773258,322.11087,5.476302285490725,26.470819190797123,57.34690938415272,0.498522725483878,36.56313477262411,21.08494144759043,32.89618789186719
2025-07-18 22:00:00,25.4,987.6,92.0,26.9,22000.0,1.1,999.9,32.6,0.0,18.0,8.0,1.3,357.0,1.2,0.0,59298,3699.8318,0.020966228,26.262848,25.755035,994.88525,999.7275,1.2644653,-1.1834412,98.27220916748048,1.7318791,313.10425,5.466100790202599,30.6488478579975,48.27227819640061,0.4975025759550655,36.78891893608422,21.80079277233961,35.45498379432153
2025-07-18 23:00:00,25.1,986.9,89.0,27.1,18600.0,1.6,999.2,31.9,0.0,341.0,330.0,1.5,357.0,1.9,0.0,59298,10965.098,0.021126939,26.534576,25.872467,994.3027,999.1394,0.55329895,-0.70906067,97.3917007446289,0.8993925,322.03412,5.476302285490725,22.81334874030833,55.52665062782197,0.4844466446714177,35.75262062557982,21.61444067463321,35.04580346372924
2025-07-19 00:00:00,25.3,986.4,91.0,27.0,13400.0,2.9,998.7,32.4,0.0,60.0,41.0,2.3,59.0,3.7,0.0,59298,13884.42,0.02098006,26.214508,25.739899,993.30096,998.13873,-0.30529785,0.33450317,98.4615249633789,0.45287874,137.6136,5.4865037807788495,14.97784962261916,62.78102305924333,0.4713907133877698,34.716322315075416,21.428088576926825,34.64342412999569
2025-07-19 01:00:00,25.0,984.7,89.0,27.0,19400.0,2.1,997.0,31.7,0.0,45.0,34.0,2.6,57.0,2.5,0.0,59298,19746.229,0.020562805,26.007233,25.393951,992.5986,997.44,-0.15501404,0.46858215,97.6255340576172,0.49355707,161.695,5.997803517377983,9.799461926893454,56.32898477352025,0.4695878910552526,38.73800066341418,24.69663694743207,38.61377620516607
2025-07-19 02:00:00,24.5,984.2,86.0,27.1,30000.0,1.4,996.5,30.8,0.0,120.0,108.0,1.3,116.0,1.4,0.0,59298,19741.146,0.020542251,26.023346,25.367096,991.96204,996.79877,0.6130371,0.107040405,97.37244415283205,0.62231195,260.0956,6.414535578932379,6.925206896369174,56.14682094876641,0.4174377678665267,27.799604159080467,17.822381916907794,27.8187319627457
2025-07-19 03:00:00,24.2,984.5,89.0,26.2,30000.0,1.9,996.9,30.2,0.0,119.0,121.0,1.8,129.0,2.2,0.0,59298,19558.41,0.020536995,26.02652,25.358551,991.74243,996.5719,0.15110779,-0.103500366,97.30767059326172,0.18315537,304.40897,6.201068800511119,8.125233497925777,55.09915940284255,0.3936432749281738,23.42560323075429,14.722337947621158,23.85081879978284
2025-07-19 04:00:00,24.0,984.5,88.0,26.2,30000.0,0.9,996.9,29.9,0.0,153.0,139.0,1.2,146.0,1.1,0.0,59298,13876.907,0.020494565,25.857819,25.30899,990.78467,995.6169,0.25585938,-0.20851135,97.98773956298828,0.33006212,309.17813,5.987602022089859,9.325260099482382,54.0514978569187,0.3698487819898208,19.05160230242812,11.622293978334522,19.90993573513074
2025-07-19 05:00:00,24.4,984.3,90.0,26.2,30000.0,2.0,996.7,30.6,0.0,61.0,57.0,2.1,52.0,2.9,0.0,59298,13933.719,0.020480713,25.80069,25.287018,990.1814,995.0087,0.14709473,-0.13671875,98.1940689086914,0.2008205,312.90625,5.997803517377983,7.959435363343635,50.56271205573216,0.3967199031513608,20.52195136642053,12.066932782418936,20.582334472346
2025-07-19 06:00:00,24.4,984.0,93.0,25.7,20500.0,1.1,996.4,30.7,0.0,329.0,310.0,1.0,332.0,1.2,0.0,59298,13929.954,0.020495493,25.60025,25.299469,990.23486,995.0588,0.77885437,0.18545532,99.44672393798828,0.8006296,256.60654,6.470850324704754,7.942388001956312,46.31126728570951,0.3977400526801733,30.42054626098156,17.882944936469983,30.53654232896964
2025-07-19 07:00:00,25.2,983.8,94.0,26.3,16900.0,0.7,996.2,32.1,0.0,327.0,330.0,0.9,322.0,0.7,0.0,59298,13926.189,0.021184532,26.607574,25.86148,990.9599,995.79376,0.84552,0.7284546,96.91065979003906,1.1160421,229.25359,6.478677052741802,9.106385900704394,42.61706071612426,0.4176752445916344,33.26421187937847,20.834490511909497,33.274413374666594
2025-07-19 08:00:00,24.9,983.6,86.0,27.5,24800.0,1.3,995.9,31.5,0.0,274.0,278.0,1.5,279.0,1.3,0.0,59298,22750.922,0.022318996,28.578033,26.730377,990.7494,995.5694,0.53323364,-0.19065857,90.95587921142578,0.56629395,289.6746,6.27932513362719,10.115543474187596,44.0596662484787,0.4174377678665267,33.67326190435004,22.719698130917568,33.90321830932903
2025-07-19 09:00:00,25.6,983.6,79.0,29.7,10600.0,1.5,995.9,32.9,0.0,57.0,343.0,1.5,56.0,1.8,0.0,59298,28597.91,0.02190273,30.41275,26.410797,990.4925,995.2975,0.5145111,-0.7368469,80.26702880859375,0.8987019,325.07492,6.008005012666108,11.417289796383992,54.72320939881512,0.4685677415264401,36.5733382930617,24.277958235738986,36.816950656311946
2025-07-19 10:00:00,25.7,983.4,74.0,30.9,29000.0,1.9,995.7,33.0,0.0,328.0,18.0,1.7,17.0,3.1,0.0,59298,12352.481,0.020642927,31.971344,25.420563,990.37225,995.16,-1.1920471,-2.9615326,69.20826721191406,3.1924367,21.925293,6.27932513362719,8.290084363744912,76.24760953960822,0.4174377678665267,25.2925887487132,16.25507183889949,28.498772140971788
2025-07-19 11:00:00,25.4,982.9,70.0,31.6,30000.0,4.2,995.1,32.5,0.0,12.0,32.0,4.0,33.0,6.4,0.0,59298,23066.432,0.020188076,32.4711,25.045319,990.02704,994.8081,-1.9066467,-3.2401123,65.77272033691406,3.759472,30.4747,6.379001093184496,6.128985373902662,84.65738051030141,0.4074701719107961,23.893899984220983,17.178387695725707,29.54848454589339
2025-07-19 12:00:00,25.5,982.2,68.0,32.2,30000.0,3.7,994.4,32.6,0.0,37.0,35.0,4.5,56.0,6.2,0.0,59298,30000.0,0.01990539,31.560455,24.810455,989.9886,994.7725,-2.102539,-2.17865,68.28456115722656,3.0277362,43.981506,6.989976789340935,4.6278871325916535,87.53503325117667,0.3967199031513608,25.23359133334348,16.884468101566355,29.724699957170262
2025-07-19 13:00:00,24.9,981.6,64.0,32.7,30000.0,2.0,993.8,31.6,0.0,6.0,28.0,4.1,40.0,3.3,0.0,59298,30000.0,0.01936937,32.327057,24.342682,988.99023,993.77374,-1.728363,-2.9071198,63.55465316772461,3.3820977,30.732635,6.478677052741802,4.139186869190786,87.56679029785813,0.3706080405840651,22.008529154320865,14.357481315718283,28.861370865638808
2025-07-19 14:00:00,24.6,981.3,63.0,32.6,30000.0,3.6,993.5,30.9,0.0,32.0,31.0,3.9,17.0,5.5,0.0,59298,30000.0,0.019340184,32.97989,24.296295,987.71844,992.4869,-2.1789856,-2.7572174,61.08528518676758,3.5142887,38.318756,6.458274062165553,4.214201996669184,83.14301791748761,0.3695878910552526,21.189661094165697,13.89449131222542,27.65183424782349
2025-07-19 15:00:00,25.2,980.8,67.0,32.2,30000.0,0.2,993.0,32.2,0.0,32.0,38.0,1.2,17.0,0.1,0.0,59298,30000.0,0.019557115,32.647125,24.473297,987.22345,991.9931,-3.023529,-2.183319,62.90826797485352,3.729425,54.166565,6.018206507954233,4.596593691759008,72.58633109695934,0.3695878910552526,19.586251002999724,12.402680262114822,24.40784633797541
2025-07-19 16:00:00,25.5,980.2,68.0,32.2,30000.0,2.3,992.4,32.6,0.0,23.0,40.0,2.6,56.0,2.9,0.0,59298,30000.0,0.019292938,32.49771,24.243805,986.97943,991.74,-2.9196777,-2.1480408,62.56874084472656,3.6247203,53.657654,6.008005012666108,5.152482354601224,67.27112607846045,0.3695878910552526,20.34458557507887,12.86315080690239,23.899640591498592
