DATE,dt,p,rh,t,vis,ws_2min,slp,vapor,precipitation,wd_2min,wd_10min,ws_10min,wd_instant,ws_instant,phenomena,station_id,SO2,NO2,CO,O3,PM10,PM2.5,AQI,ec_vis,ec_sh2,ec_t2m,ec_d2m,ec_sp,ec_msl,ec_u10,ec_v10,ec_rh,ec_ws,ec_wd,ec_cbh,ec_sf,ec_blh,ec_fal,ec_lcc,ec_mcc,ec_hcc,ec_tp
2025-07-18 12:00:00,24.1,990.6,86.0,26.7,3200.0,3.8,1000.3,30.1,1.9,88.0,82.0,4.5,82.0,4.3,60.0,59492,6.06,9.17,0.6,108.47,32.63,21.0,36.58,13452.23,0.02,28.92,26.15,999.02,1000.92,0.4,1.83,86.14,1.88,192.25,1041.4,0.0,267.27,0.17,0.07,0.05,1.0,0.02
2025-07-18 13:00:00,25.5,993.7,75.0,30.5,22000.0,6.1,999.5,32.7,0.0,221.0,220.0,5.8,219.0,7.3,0.0,59297,6.0,9.17,0.5,112.53,37.92,25.98,41.09,14670.39,0.02,29.3,26.66,1000.82,1000.6,-0.27,-0.62,86.85,0.68,23.51,379.34,0.0,335.4,0.17,0.08,0.07,1.0,0.01
2025-07-18 13:00:00,28.1,989.3,79.0,32.3,2100.0,1.0,999.0,38.2,4.4,270.0,177.0,0.9,294.0,1.3,64.0,59290,4.03,5.98,0.61,100.81,40.22,30.94,46.12,4520.39,0.02,26.49,25.24,978.31,1001.96,-0.43,0.92,94.03,1.01,155.08,347.84,0.0,192.03,0.16,0.99,0.18,1.0,0.02
2025-07-18 13:00:00,27.0,987.0,77.0,31.6,28300.0,2.0,999.2,35.7,0.0,248.0,256.0,1.7,247.0,2.0,21.0,59298,5.99,9.17,0.5,116.42,39.94,25.55,39.44,18534.39,0.02,29.47,26.3,995.74,1000.57,0.76,0.46,84.16,0.88,238.75,405.84,0.0,374.28,0.15,0.38,0.03,1.0,0.01
2025-07-18 13:00:00,24.3,990.5,88.0,26.5,25800.0,2.4,1000.2,30.4,1.2,131.0,131.0,2.5,133.0,2.8,21.0,59492,6.06,11.07,0.6,110.77,42.97,25.76,44.01,24324.39,0.02,30.18,26.4,998.47,1000.38,0.77,0.84,81.28,1.14,222.26,495.84,0.0,470.78,0.17,0.08,0.02,1.0,0.02
2025-07-18 14:00:00,24.3,989.7,86.0,26.9,2500.0,1.0,999.4,30.4,1.5,180.0,196.0,1.0,154.0,1.4,62.0,59492,5.97,15.94,0.6,90.29,37.3,21.88,39.62,12141.19,0.02,31.3,26.69,997.47,999.37,1.73,-1.06,77.57,2.03,301.59,466.31,0.0,733.9,0.17,0.18,0.05,1.0,0.02
2025-07-18 14:00:00,27.9,988.1,73.0,33.5,26600.0,1.4,997.8,37.7,1.5,205.0,234.0,1.3,191.0,1.7,21.0,59290,4.83,5.97,0.6,87.93,34.98,25.7,40.47,10651.19,0.02,26.72,24.86,976.54,1000.14,-1.08,-0.81,90.63,1.35,53.18,5704.81,0.0,254.9,0.16,0.05,0.05,1.0,0.02
2025-07-18 14:00:00,24.0,993.7,76.0,28.7,30000.0,5.3,999.5,29.9,0.0,185.0,174.0,4.3,184.0,6.3,0.0,59297,6.0,12.07,0.5,90.49,41.43,26.38,44.66,18229.19,0.02,30.56,26.39,999.74,999.52,-0.36,-0.9,79.46,0.97,22.05,496.81,0.0,614.4,0.17,0.3,0.12,1.0,0.01
2025-07-18 14:00:00,25.3,987.7,88.0,27.5,10200.0,5.7,1000.0,32.3,1.3,314.0,297.0,3.8,314.0,7.1,60.0,59298,5.16,13.05,0.5,91.75,44.02,27.31,43.5,13437.19,0.02,29.66,26.58,994.9,999.73,0.54,0.37,84.69,0.66,235.64,434.31,0.0,541.9,0.15,0.83,0.16,1.0,0.01
2025-07-18 15:00:00,25.1,989.1,91.0,26.7,11100.0,2.0,998.8,31.8,0.7,341.0,328.0,2.5,285.0,5.0,21.0,59492,5.97,13.99,0.54,81.8,23.79,13.27,26.63,8269.25,0.02,29.47,26.03,996.95,998.85,0.41,-1.9,82.84,1.94,347.98,1687.3,0.0,332.41,0.17,0.23,0.23,1.0,0.02
2025-07-18 15:00:00,24.8,992.5,91.0,26.4,6100.0,2.5,998.3,31.3,0.7,135.0,183.0,2.7,119.0,3.4,62.0,59297,6.0,9.9,0.4,85.82,25.74,14.37,28.03,6719.25,0.02,29.87,26.28,998.62,998.41,-1.23,-1.26,82.13,1.76,44.4,9521.8,0.0,422.16,0.17,0.0,0.06,1.0,0.01
2025-07-18 15:00:00,24.4,986.1,95.0,25.3,18500.0,2.0,998.5,30.6,12.2,241.0,258.0,1.8,236.0,2.1,21.0,59298,5.15,9.17,0.4,87.61,25.47,14.75,25.78,5453.25,0.02,29.53,26.34,993.88,998.71,-1.22,-0.77,84.13,1.44,57.56,434.8,0.0,481.29,0.15,0.35,0.07,1.0,0.01
2025-07-18 15:00:00,27.5,986.9,69.0,34.1,26800.0,1.5,996.6,36.9,0.0,184.0,168.0,1.8,180.0,1.5,0.0,59290,4.03,4.99,0.6,90.62,28.39,21.82,33.14,11935.25,0.02,27.17,24.94,976.12,999.7,0.0,0.07,88.72,0.07,181.42,276.8,0.0,259.91,0.16,0.52,0.11,1.0,0.02
2025-07-18 16:00:00,25.1,985.5,94.0,26.2,30000.0,1.4,997.8,31.9,0.0,306.0,300.0,1.4,294.0,1.4,60.0,59298,5.01,8.33,0.4,83.61,19.31,9.4,24.6,9139.85,0.02,29.38,26.4,993.01,997.83,-0.71,-0.76,85.1,1.04,42.82,378.35,0.0,384.44,0.15,0.3,0.01,1.0,0.01
2025-07-18 16:00:00,25.6,992.5,86.0,28.2,27600.0,1.4,998.3,32.8,0.3,219.0,204.0,1.5,223.0,1.5,21.0,59297,5.15,9.17,0.4,81.17,21.8,10.34,26.77,12831.85,0.02,29.73,26.31,998.06,997.85,0.45,-1.09,82.98,1.18,337.47,9836.35,0.0,424.06,0.17,0.01,0.01,1.0,0.01
2025-07-18 16:00:00,27.4,986.9,64.0,35.3,25000.0,1.5,996.6,36.5,0.0,166.0,170.0,1.1,166.0,2.0,0.0,59290,4.83,4.99,0.51,89.02,28.59,19.98,31.27,19493.85,0.02,27.33,25.02,975.39,998.93,0.69,-0.58,88.26,0.91,310.12,5100.35,0.0,200.94,0.16,0.0,0.03,1.0,0.02
2025-07-18 16:00:00,24.8,988.4,86.0,27.4,20400.0,1.2,998.1,31.3,0.0,146.0,122.0,1.6,153.0,1.4,0.0,59492,5.97,13.96,0.54,79.36,19.49,10.08,25.01,6427.85,0.02,28.75,26.04,995.78,997.68,0.04,-2.03,86.35,2.03,358.76,8261.85,0.0,246.56,0.17,0.0,0.0,1.0,0.02
2025-07-18 17:00:00,25.5,984.9,92.0,27.0,30000.0,1.3,997.2,32.7,0.0,264.0,169.0,0.9,280.0,1.8,60.0,59298,5.13,11.91,0.4,74.5,19.83,9.54,21.19,21645.64,0.02,29.43,26.36,993.14,997.95,-0.15,-1.04,84.69,1.05,8.44,434.4,0.0,445.33,0.15,0.3,0.04,1.0,0.01
2025-07-18 17:00:00,25.3,991.7,81.0,29.0,29500.0,1.0,997.5,32.4,0.0,230.0,280.0,0.8,232.0,1.2,21.0,59297,6.0,13.04,0.5,73.32,22.8,11.16,24.14,22473.64,0.02,29.77,26.3,998.09,997.87,0.64,-1.29,82.72,1.44,333.49,5178.9,0.0,424.58,0.17,0.0,0.06,1.0,0.01
2025-07-18 17:00:00,27.0,987.2,75.0,32.1,8600.0,0.6,996.9,35.8,0.0,193.0,138.0,1.2,180.0,0.8,0.0,59290,4.85,7.79,0.6,89.88,32.37,26.37,38.83,20673.64,0.02,27.8,25.33,975.24,998.76,0.5,-0.8,87.51,0.94,328.13,5100.9,0.0,250.46,0.16,0.0,0.04,1.0,0.02
2025-07-18 17:00:00,25.5,987.8,88.0,27.7,12600.0,1.6,997.5,32.6,0.0,97.0,97.0,1.9,71.0,2.0,0.0,59492,5.97,16.93,0.6,77.71,19.25,9.92,24.52,16071.64,0.02,28.65,25.86,995.93,997.82,0.97,-1.79,85.97,2.04,331.58,8569.4,0.0,306.33,0.17,0.06,0.0,1.0,0.02
2025-07-18 18:00:00,24.6,988.2,81.0,28.2,21000.0,0.2,997.9,30.9,0.0,140.5,201.0,1.0,217.0,0.3,0.0,59492,5.97,17.96,0.6,75.32,20.02,10.76,24.25,25273.06,0.02,28.75,25.72,996.44,998.34,0.27,-1.53,84.79,1.55,349.95,6392.46,0.0,364.13,0.17,0.0,0.12,1.0,0.02
2025-07-18 18:00:00,24.2,988.1,76.0,28.9,27300.0,1.4,997.9,30.2,0.0,188.0,216.0,1.6,194.0,1.6,0.0,59290,4.03,7.82,0.6,79.44,31.15,22.95,33.72,20881.06,0.02,28.1,25.68,975.54,999.05,-0.52,-0.73,87.86,0.9,35.72,4810.46,0.0,244.75,0.16,0.0,0.04,1.0,0.02
2025-07-18 18:00:00,24.9,985.4,87.0,27.3,30000.0,2.5,997.7,31.5,0.0,272.0,266.0,2.1,266.0,3.0,0.0,59298,5.15,13.04,0.5,70.54,21.01,10.78,20.2,24621.06,0.02,29.28,26.28,993.4,998.22,-0.64,-1.02,84.98,1.2,31.84,527.96,0.0,433.63,0.15,0.16,0.08,1.0,0.01
2025-07-18 18:00:00,25.4,992.4,84.0,28.4,20100.0,2.5,998.2,32.4,0.0,222.0,230.0,2.3,225.0,2.9,0.0,59297,6.0,15.25,0.5,70.4,23.66,12.17,23.2,23933.06,0.02,29.46,26.31,998.23,998.02,0.26,-1.47,84.25,1.49,350.11,5180.96,0.0,366.88,0.17,0.0,0.09,1.0,0.01
2025-07-18 19:00:00,24.9,989.0,85.0,27.7,20000.0,1.3,998.7,31.5,0.0,184.0,26.0,0.8,196.0,1.7,0.0,59492,5.97,21.62,0.6,68.64,21.12,12.48,25.5,23143.35,0.02,28.32,25.99,996.73,998.63,0.3,-0.91,88.31,0.96,341.41,7945.53,0.0,355.54,0.17,0.01,0.0,1.0,0.02
2025-07-18 19:00:00,24.9,986.3,88.0,27.1,30000.0,1.2,998.7,31.5,0.0,213.0,235.0,0.4,218.0,1.4,0.0,59298,5.13,17.45,0.5,66.52,24.0,11.51,22.08,22815.35,0.02,28.58,26.21,993.85,998.68,-1.58,-0.11,88.16,1.59,86.01,596.53,0.0,299.79,0.15,0.04,0.0,1.0,0.01
2025-07-18 19:00:00,24.8,992.9,82.0,28.2,18600.0,1.4,998.7,31.3,0.0,199.0,197.0,1.5,205.0,1.7,0.0,59297,6.0,18.77,0.5,65.63,26.76,12.65,25.0,24413.35,0.02,28.85,26.75,998.61,998.4,-0.49,-0.51,89.64,0.71,43.52,5182.03,0.0,328.91,0.17,0.01,0.03,1.0,0.01
2025-07-18 19:00:00,23.9,988.4,77.0,28.4,11800.0,1.3,998.2,29.7,0.0,190.0,175.0,1.2,187.0,1.4,0.0,59290,4.03,8.34,0.5,73.86,28.89,16.52,29.65,18081.35,0.02,27.36,26.06,975.51,999.02,-0.13,0.04,93.82,0.13,109.6,4528.03,0.0,16.16,0.16,0.0,0.06,1.0,0.02
2025-07-18 20:00:00,23.2,990.3,84.0,26.2,700.0,2.2,1000.1,28.5,7.2,329.0,326.0,1.6,322.0,2.6,64.0,59290,4.83,11.08,0.6,65.39,18.57,12.59,24.26,5196.49,0.02,26.84,25.12,976.16,999.68,0.32,-2.79,91.43,2.81,353.48,1387.67,0.0,221.39,0.16,0.09,0.97,1.0,0.0
2025-07-18 20:00:00,25.4,993.6,87.0,27.8,20000.0,1.1,999.4,32.4,0.0,341.0,317.0,1.0,325.0,1.1,0.0,59297,6.0,20.62,0.51,62.04,32.38,16.61,26.66,21924.49,0.02,27.91,26.15,998.95,998.73,1.55,-0.31,91.33,1.58,281.43,2020.17,0.0,280.77,0.17,0.0,0.1,1.0,0.0
2025-07-18 20:00:00,25.0,987.0,88.0,27.2,30000.0,1.1,999.3,31.7,0.0,156.0,157.0,1.0,162.0,1.3,0.0,59298,5.15,19.53,0.5,65.21,30.56,15.83,23.65,19418.49,0.02,27.97,26.33,993.97,998.8,2.55,-0.47,91.96,2.59,280.36,2585.17,0.0,329.39,0.15,0.01,0.09,1.0,0.0
2025-07-18 20:00:00,24.8,989.8,85.0,27.6,12700.0,1.0,999.5,31.3,0.0,40.0,7.0,1.0,56.0,1.1,0.0,59492,5.98,23.74,0.61,65.36,26.93,15.41,26.4,5856.49,0.02,28.82,25.62,997.27,999.16,-0.63,0.5,83.9,0.81,128.17,888.67,0.0,49.89,0.17,0.08,0.26,1.0,0.0
2025-07-18 21:00:00,25.2,990.2,88.0,27.4,4900.0,1.7,999.9,32.1,0.0,50.0,23.0,2.2,52.0,2.2,5.0,59492,5.98,27.68,0.61,48.81,31.93,19.15,28.85,5111.7,0.02,26.66,25.78,997.88,999.79,-0.15,-0.51,96.15,0.53,15.81,526.2,0.0,40.91,0.17,0.95,0.12,1.0,0.01
2025-07-18 21:00:00,25.4,987.6,92.0,26.9,20600.0,2.0,999.9,32.6,0.0,252.0,253.0,2.2,250.0,2.2,0.0,59298,5.16,24.26,0.5,55.42,38.47,20.85,30.07,4865.7,0.02,26.62,25.82,995.62,1000.47,0.42,-0.53,96.64,0.68,322.11,349.7,0.0,139.91,0.15,1.0,0.51,1.0,0.01
2025-07-18 21:00:00,25.3,994.5,89.0,27.3,8100.0,2.0,1000.3,32.2,0.2,350.0,333.0,2.0,357.0,3.7,60.0,59297,6.0,25.98,0.54,53.55,40.72,21.75,33.03,11291.7,0.02,26.37,25.66,1000.43,1000.22,-0.33,0.77,97.1,0.84,156.57,215.2,0.0,78.16,0.17,0.34,0.22,1.0,0.01
2025-07-18 21:00:00,24.3,991.3,94.0,25.4,5800.0,0.9,1001.2,30.4,2.3,104.0,52.0,1.3,111.0,1.3,62.0,59290,4.85,13.05,0.6,58.4,18.24,11.19,21.39,3911.7,0.02,25.96,25.22,976.58,1000.15,-0.6,-1.2,96.86,1.34,26.58,7223.7,0.0,157.41,0.16,0.02,0.03,1.0,0.0
2025-07-18 22:00:00,24.9,994.3,91.0,26.5,13400.0,1.1,1000.1,31.4,0.0,322.0,326.0,1.2,322.0,1.5,0.0,59297,6.0,29.61,0.51,47.09,37.6,22.19,35.05,3193.83,0.02,25.98,25.57,999.76,999.54,-1.24,-2.08,98.82,2.42,30.95,752.19,0.0,222.5,0.17,0.11,0.01,1.0,0.01
2025-07-18 22:00:00,24.6,991.0,95.0,25.5,8000.0,1.4,1000.8,30.9,1.7,32.0,47.0,1.0,25.0,1.7,60.0,59290,4.03,10.13,0.55,63.66,17.09,8.84,21.23,3533.83,0.02,25.13,24.31,977.35,1000.95,-0.57,-1.08,96.32,1.22,28.03,2167.19,0.0,179.5,0.16,0.0,0.99,1.0,0.0
2025-07-18 22:00:00,22.8,990.5,82.0,26.2,10300.0,4.1,1000.2,27.8,0.1,111.0,107.0,4.2,108.0,4.8,0.0,59492,5.97,29.98,0.61,43.61,33.35,23.33,36.12,7579.83,0.02,26.51,26.02,997.8,999.71,1.13,-1.05,98.45,1.54,313.05,256.19,0.0,265.88,0.17,0.17,0.0,1.0,0.01
2025-07-18 22:00:00,25.4,987.6,92.0,26.9,22000.0,1.1,999.9,32.6,0.0,18.0,8.0,1.3,357.0,1.2,0.0,59298,5.16,28.75,0.5,47.81,37.09,21.56,32.63,3699.83,0.02,26.26,25.76,994.89,999.73,1.26,-1.18,98.27,1.73,313.1,8558.7,0.0,155.38,0.15,0.02,0.03,1.0,0.01
2025-07-18 23:00:00,24.7,990.0,95.0,25.6,9300.0,0.6,999.8,31.1,0.1,68.0,19.0,0.5,65.0,0.6,21.0,59290,4.03,10.13,0.5,61.51,15.47,7.74,20.37,3281.1,0.02,25.12,24.64,976.32,999.91,0.58,-0.92,98.35,1.08,327.82,7224.18,0.0,103.68,0.16,0.07,0.01,1.0,0.0
2025-07-18 23:00:00,23.1,989.5,89.0,25.1,30000.0,2.7,999.2,28.3,0.0,76.0,81.0,2.2,75.0,3.0,21.0,59492,5.97,24.53,0.61,50.7,32.78,22.4,34.81,13173.1,0.02,26.29,25.71,997.2,999.12,0.36,-1.67,97.87,1.71,347.84,111.68,0.0,186.93,0.17,0.21,0.01,1.0,0.01
2025-07-18 23:00:00,24.8,993.7,92.0,26.3,15100.0,1.4,999.5,31.4,0.0,314.0,309.0,1.2,305.0,1.7,0.0,59297,6.0,21.55,0.5,53.37,36.79,22.19,34.53,6829.1,0.02,26.16,25.56,999.28,999.07,-0.14,-1.27,97.69,1.27,6.14,8274.68,0.0,182.8,0.17,0.0,0.0,1.0,0.01
2025-07-18 23:00:00,25.1,986.9,89.0,27.1,18600.0,1.6,999.2,31.9,0.0,341.0,330.0,1.5,357.0,1.9,0.0,59298,5.16,21.47,0.5,54.47,36.16,21.38,32.22,10965.1,0.02,26.53,25.87,994.3,999.14,0.55,-0.71,97.39,0.9,322.03,8558.68,0.0,73.68,0.15,0.0,0.0,1.0,0.01
2025-07-19 00:00:00,22.3,989.1,85.0,25.1,29600.0,2.8,998.9,27.0,0.0,103.0,109.0,2.6,113.0,3.4,0.0,59492,5.97,18.77,0.6,57.79,32.22,21.47,33.5,13748.42,0.02,25.87,25.51,996.2,998.11,-0.22,-0.65,99.05,0.69,18.83,215.24,0.0,91.64,0.17,0.02,0.02,0.68,0.01
2025-07-19 00:00:00,24.8,989.1,96.0,25.5,5200.0,0.3,998.8,31.3,0.0,58.0,73.0,0.7,84.0,0.6,10.0,59290,4.03,10.13,0.5,59.37,13.85,6.64,19.51,9414.42,0.02,25.17,24.69,975.5,999.08,-0.38,-0.31,98.41,0.49,51.11,5702.74,0.0,66.76,0.16,0.0,0.24,1.0,0.0
2025-07-19 00:00:00,25.2,993.0,92.0,26.7,16800.0,2.0,998.8,32.2,0.0,27.0,46.0,1.9,27.0,2.2,0.0,59297,6.0,14.0,0.5,59.65,35.99,22.18,34.04,19366.42,0.02,25.99,25.09,998.21,998.0,-0.11,-0.71,95.92,0.72,8.81,9218.24,0.0,119.26,0.17,0.0,0.0,0.99,0.01
2025-07-19 00:00:00,25.3,986.4,91.0,27.0,13400.0,2.9,998.7,32.4,0.0,60.0,41.0,2.3,59.0,3.7,0.0,59298,5.16,14.94,0.5,61.13,35.23,21.19,31.82,13884.42,0.02,26.21,25.74,993.3,998.14,-0.31,0.33,98.46,0.45,137.61,9186.74,0.0,75.89,0.15,0.0,0.0,0.55,0.01
2025-07-19 01:00:00,24.8,987.7,96.0,25.5,7000.0,0.6,997.4,31.3,0.1,69.0,88.0,0.8,75.0,0.8,0.0,59290,4.03,9.32,0.5,54.05,13.2,6.32,17.89,10626.23,0.02,24.86,24.23,974.72,998.25,-0.03,-1.28,97.47,1.28,1.3,6310.29,0.0,73.99,0.16,0.0,0.05,1.0,0.0
2025-07-19 01:00:00,21.9,987.4,85.0,24.6,30000.0,2.8,997.2,26.2,0.0,89.0,91.0,2.9,99.0,4.9,0.0,59492,5.97,13.05,0.6,57.5,33.16,22.2,33.89,13956.23,0.02,25.59,25.17,995.32,997.22,0.65,-0.53,98.74,0.84,309.02,4878.29,0.0,79.37,0.17,0.0,0.04,1.0,0.01
2025-07-19 01:00:00,25.1,991.5,93.0,26.4,4900.0,1.4,997.3,32.0,0.0,319.0,315.0,1.3,303.0,1.6,10.0,59297,6.48,9.18,0.5,54.72,38.1,24.6,37.06,19348.23,0.02,26.03,24.85,997.56,997.34,-0.08,-0.15,94.36,0.17,27.63,7338.79,0.0,72.37,0.17,0.0,0.0,1.0,0.01
2025-07-19 01:00:00,25.0,984.7,89.0,27.0,19400.0,2.1,997.0,31.7,0.0,45.0,34.0,2.6,57.0,2.5,0.0,59298,5.99,9.18,0.5,55.58,38.4,24.46,35.79,19746.23,0.02,26.01,25.39,992.6,997.44,-0.16,0.47,97.63,0.49,161.7,6079.79,0.0,99.12,0.15,0.03,0.02,1.0,0.01
2025-07-19 02:00:00,24.5,984.2,86.0,27.1,30000.0,1.4,996.5,30.8,0.0,120.0,108.0,1.3,116.0,1.4,0.0,59298,6.06,6.97,0.4,55.09,27.61,17.58,25.0,19741.15,0.02,26.02,25.37,991.96,996.8,0.61,0.11,97.37,0.62,260.1,5465.24,0.0,95.22,0.15,0.06,0.02,0.96,0.01
2025-07-19 02:00:00,24.8,991.1,92.0,26.3,18100.0,1.1,996.9,31.4,0.0,7.0,352.0,1.2,3.0,1.7,0.0,59297,7.0,7.81,0.5,54.3,27.44,18.04,27.48,19377.15,0.02,25.87,25.01,997.04,996.83,0.3,-0.93,96.18,0.97,341.97,5788.74,0.0,105.22,0.17,0.0,0.02,1.0,0.01
2025-07-19 02:00:00,22.0,987.0,87.0,24.4,30000.0,3.1,996.8,26.5,0.0,63.0,72.0,2.4,59.0,4.6,0.0,59492,6.48,11.08,0.6,56.29,25.36,16.97,25.45,14029.15,0.02,25.66,25.23,994.81,996.71,0.56,-1.0,98.65,1.14,330.67,9817.24,0.0,108.85,0.17,0.0,0.0,0.98,0.01
2025-07-19 02:00:00,24.6,987.2,96.0,25.3,7200.0,1.1,996.9,30.9,0.0,182.0,237.0,0.8,174.0,1.4,60.0,59290,4.03,6.93,0.5,54.74,12.25,6.22,17.79,12437.15,0.02,24.79,24.15,974.09,997.58,0.66,-1.4,97.35,1.55,334.95,6611.74,0.0,72.85,0.16,0.0,0.0,1.0,0.0
2025-07-19 03:00:00,24.2,984.5,89.0,26.2,30000.0,1.9,996.9,30.2,0.0,119.0,121.0,1.8,129.0,2.2,0.0,59298,5.98,8.39,0.4,54.62,23.36,14.48,21.03,19558.41,0.02,26.03,25.36,991.74,996.57,0.15,-0.1,97.31,0.18,304.41,127.21,0.0,83.55,0.15,0.08,0.0,0.97,0.01
2025-07-19 03:00:00,24.6,991.1,92.0,26.1,17600.0,1.3,996.9,31.1,0.0,337.0,351.0,1.3,337.0,1.6,0.0,59297,6.83,8.39,0.44,54.34,23.45,14.88,23.67,19196.41,0.02,25.62,24.94,996.61,996.4,-0.15,-0.71,97.18,0.73,11.74,10139.21,0.0,84.8,0.17,0.0,0.0,0.99,0.01
2025-07-19 03:00:00,24.7,987.5,96.0,25.4,5600.0,1.1,997.2,31.1,0.0,14.0,57.0,1.0,33.0,1.2,10.0,59290,4.85,7.8,0.5,51.68,13.46,6.36,18.03,12558.41,0.02,24.53,24.09,973.63,997.12,-0.03,-0.66,98.59,0.66,2.3,7215.71,0.0,61.68,0.16,0.0,0.0,1.0,0.0
2025-07-19 03:00:00,22.1,987.0,87.0,24.5,30000.0,2.1,996.8,26.7,0.0,72.0,84.0,1.7,74.0,2.4,0.0,59492,6.06,11.08,0.52,57.36,22.0,13.79,22.8,14068.41,0.02,25.51,24.9,994.5,996.41,-0.07,-1.74,97.62,1.74,2.35,11677.21,0.0,145.68,0.17,0.01,0.04,1.0,0.01
2025-07-19 04:00:00,22.6,987.2,90.0,24.4,12200.0,1.2,997.0,27.4,0.0,85.0,82.0,1.4,81.0,1.5,0.0,59492,5.97,12.07,0.5,58.43,18.64,10.6,20.16,20072.91,0.02,25.44,24.59,993.58,995.49,0.21,-2.15,96.2,2.16,354.28,11682.19,0.0,195.69,0.17,0.01,0.0,1.0,0.01
2025-07-19 04:00:00,24.6,991.3,93.0,25.9,14200.0,1.0,997.1,31.0,0.0,331.0,318.0,1.3,338.0,1.0,0.0,59297,6.18,9.32,0.4,54.37,19.46,11.71,20.02,19238.91,0.02,25.43,24.75,995.85,995.64,-0.0,-0.72,97.19,0.72,0.31,,0.0,95.56,0.17,0.01,0.0,0.21,0.01
2025-07-19 04:00:00,24.5,987.5,96.0,25.2,4700.0,0.9,997.2,30.7,0.0,307.0,293.0,0.9,291.0,1.3,10.0,59290,4.91,7.83,0.5,48.63,14.67,6.49,18.27,12596.91,0.02,24.26,23.76,973.08,996.57,0.16,-0.64,98.22,0.66,345.6,15445.19,0.0,55.31,0.16,0.03,0.0,0.78,0.0
2025-07-19 04:00:00,24.0,984.5,88.0,26.2,30000.0,0.9,996.9,29.9,0.0,153.0,139.0,1.2,146.0,1.1,0.0,59298,5.99,9.23,0.4,54.15,19.11,11.38,17.09,13876.91,0.02,25.86,25.31,990.78,995.62,0.26,-0.21,97.99,0.33,309.18,111.69,0.0,64.94,0.15,0.12,0.0,0.94,0.01
2025-07-19 05:00:00,24.5,987.1,96.0,25.2,3300.0,0.2,996.8,30.7,0.0,307.0,73.0,0.3,79.0,0.6,10.0,59290,5.15,7.81,0.52,45.92,17.51,8.83,19.89,7659.72,0.02,24.19,23.75,972.44,995.9,0.58,-0.99,98.54,1.15,329.56,15146.81,0.0,57.5,0.16,0.07,0.0,0.83,0.0
2025-07-19 05:00:00,22.6,986.9,91.0,24.2,20600.0,1.6,996.7,27.4,0.0,55.0,70.0,1.7,73.0,1.8,0.0,59492,5.97,11.08,0.54,58.19,18.2,10.8,20.7,20067.72,0.02,25.34,24.53,992.86,994.76,0.39,-2.06,96.42,2.1,349.25,12299.81,0.0,193.25,0.17,0.0,0.0,0.98,0.01
2025-07-19 05:00:00,24.5,991.0,94.0,25.6,9300.0,1.1,996.8,30.8,0.0,326.0,329.0,1.1,322.0,1.4,0.0,59297,6.48,7.81,0.44,52.32,19.34,11.64,19.96,19451.72,0.02,25.29,24.62,995.17,994.95,0.4,-0.77,97.26,0.87,332.79,12009.31,0.0,98.62,0.17,0.0,0.0,0.57,0.01
2025-07-19 05:00:00,24.4,984.3,90.0,26.2,30000.0,2.0,996.7,30.6,0.0,61.0,57.0,2.1,52.0,2.9,0.0,59298,5.99,7.82,0.4,50.96,19.91,11.83,17.76,13933.72,0.02,25.8,25.29,990.18,995.01,0.15,-0.14,98.19,0.2,312.91,96.81,0.0,45.87,0.15,0.21,0.0,1.0,0.01
2025-07-19 06:00:00,24.3,987.0,96.0,25.0,6500.0,1.1,996.8,30.4,0.1,341.0,350.0,0.9,340.0,1.2,10.0,59290,5.99,6.97,0.5,46.41,21.17,13.72,24.61,12683.95,0.02,24.06,23.6,972.28,995.73,0.48,-0.96,98.38,1.07,333.71,,0.0,50.49,0.16,0.01,0.0,0.23,0.0
2025-07-19 06:00:00,24.4,984.0,93.0,25.7,20500.0,1.1,996.4,30.7,0.0,329.0,310.0,1.0,332.0,1.2,0.0,59298,6.18,7.82,0.4,46.92,28.43,17.65,27.71,13929.95,0.02,25.6,25.3,990.23,995.06,0.78,0.19,99.45,0.8,256.61,11969.25,0.0,72.49,0.15,0.04,0.0,0.94,0.01
2025-07-19 06:00:00,24.6,990.8,94.0,25.7,12900.0,1.1,996.6,31.0,0.0,322.0,322.0,1.1,326.0,1.3,0.0,59297,7.0,7.82,0.44,47.98,25.66,16.29,27.78,19445.95,0.02,25.15,24.41,995.23,995.02,0.5,-0.57,96.78,0.76,318.83,11390.75,0.0,69.74,0.17,0.0,0.0,1.0,0.01
2025-07-19 06:00:00,22.4,986.6,88.0,24.6,14600.0,1.9,996.3,27.2,0.0,66.0,86.0,1.6,78.0,2.1,0.0,59492,6.83,11.08,0.54,55.0,23.05,14.39,26.89,20063.95,0.02,25.34,24.66,993.02,994.93,0.7,-2.13,97.21,2.24,341.82,12605.25,0.0,234.62,0.17,0.01,0.0,0.79,0.01
2025-07-19 07:00:00,24.8,986.8,96.0,25.5,9600.0,1.0,996.6,31.3,0.0,11.0,1.0,1.0,356.0,1.3,0.0,59290,6.0,7.81,0.6,42.14,25.25,14.63,26.7,12682.19,0.02,25.47,24.74,972.84,996.29,0.79,-0.76,96.94,1.1,313.82,,0.0,62.17,0.16,0.0,0.0,0.01,0.0
